Key,Reviewed By,Human Key,Year,Author,Title,Publication Title,DOI,lat_min,lat_max,lon_min,lon_max,Notes,Data Type,Type of Study,Category,Relevant,Description,Notes_sci,Notes of technical interest,Dataset Number,Type,Archive Location,Freely Available?,Archive Name,Acquisition Start Year,Acquisition End Year,Camera calib?,Flight Height [m],Height reference,GSD [m],Scale,Scanner resolution,Scanner resolution units,No. Images,Notes_data,Method,Software,Version,GCPs,Fiducial Marks,Pre-processing,Simplified Pre-processing Note,simplified geometric preprocessing,simplified radiometric preprocessing,Pre-processing Note,Workflow Note,Related paper,Residuals to CPs [m] avg,Ground control source XY,Ground control source Z,Ground control source group,Ground control accuracy [m] XY,Ground control accuracy [m] Z,Ground control accuracy [m] avg,No. GCPs,No. GCPs simplified,Residuals to GCPs [m] XY,Residuals to GCPs [m] Z,Residuals to GCPs [m] avg,No. CPs,Residuals to CPs [m] XY,Residuals to CPs [m] Z,Residuals to CPs [m] avg.1,Comparison data,Comparison data simplified,Comparison source group,Accuracy comparison data [m] XY,Accuracy comparison data [m] Z,Accuracy comparison [m] avg,Residuals to comparison [m] XY,Residuals to comparison [m] Z,Residuals to comparison [m] avg,comparison metric,Post-Processing,Notes_acc,Unnamed: 30,Unnamed: 31,Unnamed: 32,Output,Orthophoto resolution [m],DEM resolution [m],note
WW4K3NXX,Melanie,"Galiatsatos et al. 2005, 25th EARSeL symposium, workshop on 3D remote sensing (WW4K3NXX)",2005,Galiatsatos et al.,An evaluation of the stereoscopic capabilities of CORONA declassified spy satellite image data,"25th EARSeL symposium, workshop on 3D remote sensing",,34.453,34.697,36.343,36.808,"Orontes valley between the cities of Homs and Hama, Sirya",Satellite,Processing,Methodology,yes,An evaluation of the stereoscopic capabilities of CORONA declassified spy satellite image data,,radiometric resolution / quality of the scanner and its influence on the scanned satellite (corona) image adressed,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1969.0,1969.0,partial,,,,,7.5,μm,4,"Backward camera, acquisition date 17/12/1969, camera type: Type III 3404",Photogrammetric,ERDAS Imagine: OrthoBASE Pro,,yes,no,not specified,,,,"GCPs extracted from IKONOS 1m pan ""geo product"" (Ortho?) [XY], contour lines from Russian military maps being registered to IKONOS product deliver height [Z]","sensor modelling in ERDAS using ""non-metric camera model"" (requires focal length, scanner resolution) + selected GCPs (IKONOS + Russian Map); DSM generation: 1. Img matching via Förstner Op, 2. Forward intersection of matched points, 3. build DEM",,"Galiatsatos et al. 2005, 25th EARSeL symposium, workshop on 3D remote sensing (WW4K3NXX)",SatImgs (IKONOS),Contour Lines,area-based,,,,11,11,2.8,2.8,2.8,,,,,"DEM (SRTM, 90m)",SRTM,area-based,,,,3.3,3.3,3.3,mean dev,,Contour Lines from Russian Maps,,,,3D (point cloud/DEM),,17.0,
WW4K3NXX,Melanie,"Galiatsatos et al. 2005, 25th EARSeL symposium, workshop on 3D remote sensing (WW4K3NXX)",2005,Galiatsatos et al.,An evaluation of the stereoscopic capabilities of CORONA declassified spy satellite image data,"25th EARSeL symposium, workshop on 3D remote sensing",,34.453,34.697,36.343,36.808,"Orontes valley between the cities of Homs and Hama, Sirya",Satellite,Processing,Methodology,yes,An evaluation of the stereoscopic capabilities of CORONA declassified spy satellite image data,,radiometric resolution / quality of the scanner and its influence on the scanned satellite (corona) image adressed,2.0,Satellite,USA,yes,USGS (United States Geological Survey),1970.0,1970.0,partial,,,,,7.5,μm,6,"forward/backward camera, aquisition date: 28/05/1970, camera types: Type II (forward), Type III (backward) 3404/14",Photogrammetric,ERDAS Imagine: OrthoBASE Pro,,yes,no,not specified,,,,"GCPs extracted from IKONOS 1m pan ""geo product"" (Ortho?) [XY], contour lines from Russian military maps being registered to IKONOS product deliver height [Z]","sensor modelling in ERDAS using ""non-metric camera model"" (requires focal length, scanner resolution) + selected GCPs (IKONOS + Russian Map); DSM generation: 1. Img matching via Förstner Op, 2. Forward intersection of matched points, 3. build DEM",,"Galiatsatos et al. 2005, 25th EARSeL symposium, workshop on 3D remote sensing (WW4K3NXX)",SatImgs (IKONOS),Contour Lines,area-based,,,,11,11,3.6,3.6,3.6,,,,,"DEM (SRTM, 90m)",SRTM,area-based,,,,2.24,2.24,2.24,mean dev,,Contour Lines from Russian Maps,,,,3D (point cloud/DEM),,17.0,
WW4K3NXX,Melanie,"Galiatsatos et al. 2005, 25th EARSeL symposium, workshop on 3D remote sensing (WW4K3NXX)",2005,Galiatsatos et al.,An evaluation of the stereoscopic capabilities of CORONA declassified spy satellite image data,"25th EARSeL symposium, workshop on 3D remote sensing",,34.453,34.697,36.343,36.808,"Orontes valley between the cities of Homs and Hama, Sirya",Satellite,Processing,Methodology,yes,An evaluation of the stereoscopic capabilities of CORONA declassified spy satellite image data,,radiometric resolution / quality of the scanner and its influence on the scanned satellite (corona) image adressed,3.0,Satellite,USA,yes,USGS (United States Geological Survey),1970.0,1970.0,partial,,,,,7.5,μm,2,"backward camera, acquisition date: 31/07/1970, camera type: Type III 3413",Photogrammetric,ERDAS Imagine: OrthoBASE Pro,,yes,no,not specified,,,,"GCPs extracted from IKONOS 1m pan ""geo product"" (Ortho?) [XY], contour lines from Russian military maps being registered to IKONOS product deliver height [Z]","sensor modelling in ERDAS using ""non-metric camera model"" (requires focal length, scanner resolution) + selected GCPs (IKONOS + Russian Map); DSM generation: 1. Img matching via Förstner Op, 2. Forward intersection of matched points, 3. build DEM",,"Galiatsatos et al. 2005, 25th EARSeL symposium, workshop on 3D remote sensing (WW4K3NXX)",SatImgs (IKONOS),Contour Lines,area-based,,,,13,13,2.9,2.9,2.9,,,,,"DEM (SRTM, 90m)",SRTM,area-based,,,,1.3,1.3,1.3,mean dev,,Contour Lines from Russian Maps,,,,3D (point cloud/DEM),,17.0,
X35JXHEJ,,"Groen et al. 2012, GIScience & Remote Sensing (X35JXHEJ)",2012,Groen et al.,Tree Line Change Detection Using Historical Hexagon Mapping Camera Imagery and Google Earth Data,GIScience & Remote Sensing,10.2747/1548-1603.49.6.933,,,,,,Satellite,Application,Forestry,no,georeferenced hexagon image for tree line change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XPEMT59W,,"Mueller et al. 2017, Arctic Ice Shelves and Ice Islands (XPEMT59W)",2017,Mueller et al.,Changes in Canadian Arctic Ice Shelf Extent Since 1906,Arctic Ice Shelves and Ice Islands,10.1007/978-94-024-1101-0_5,,,,,,Satellite,Application,Glaciology,no,georeferencing only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XQDZXEBX,Livia,"Li et al. 2017, IEEE Transactions on Geoscience and Remote Sensing (XQDZXEBX)",2017,Li et al.,A New Analytical Method for Estimating Antarctic Ice Flow in the 1960s From Historical Optical Satellite Imagery,IEEE Transactions on Geoscience and Remote Sensing,10.1109/TGRS.2017.2654484,-70.71,-64.62,39.42,52.67,"Rayner Glacier, East Antarctica, (104 000 km2) approximation from the figure",Satellite,Processing,Glaciology,yes,estimating ice flow from 3D processed ARGON images,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1963.0,1963.0,given,,,33.0,,7.0,μm,4,"4 images, 2 images taken on 29 Aug and two on 29 Oct. film size of 4.5 in × 4.5 in. ground coverage 540 km × 540 km",Photogrammetric,ERDAS Imagine: Leica Photogrammetry Suite,,yes,yes,not specified,,,,,,,"Li et al. 2017, IEEE Transactions on Geoscience and Remote Sensing (XQDZXEBX)",,,,,,,5,5,,,,5,,,,,,,,,,,,,,,,,,,3D (point cloud/DEM),,33.0,
XYRENZKG,Livia,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",2017,Bakker and Lane,Archival photogrammetric analysis of river-floodplain systems using Structure from Motion (SfM) methods: Archival Photogrammetric Analysis of River Systems using SfM Methods,Earth Surface Processes and Landforms,10.1002/esp.4085,46.0516,46.0016,7.483,7.4963,"Borgne d’Arolla River, Switzerland",Aerial,Both,Geomorphology,yes,comparison of classical photogrammetry and SfM and quantification of river and floodplain morphology,,,1.0,Aerial,Switzerland,no,Swisstopo (Swiss Federal Office of Topography),1959.0,1959.0,given,,,,1:23200,21.0,μm,10,assess the effects of image overlap and texture of orthoomage on the bundle adjustment quality,SfM+MVS,"ERDAS Imagine: Leica Photogrammetry Suite, Pix4D",,yes,no,no,,,,NO preliminary masking or downscaling (no fiducial marks for the SfM),"Two Workflow and comparison: 1) classical photogrammetric ERDAS LPS. 2) SfM-MVS: enter calibrated focal length, automatic tie-point extraction, self-calibration for the optimization of the bundle adjustment, MVS, orthoimages and DEM.",,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",,,,,,,14,14,,,,,,,,"ALS-DEM (2m, ALTI3D)",ALS-DEM,area-based,,,,,,,,"Coregistration (Lidar reference, Riscan Pro)",,,,,3D (point cloud/DEM),,1.0,
XYRENZKG,Livia,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",2017,Bakker and Lane,Archival photogrammetric analysis of river-floodplain systems using Structure from Motion (SfM) methods: Archival Photogrammetric Analysis of River Systems using SfM Methods,Earth Surface Processes and Landforms,10.1002/esp.4085,46.0516,46.0016,7.483,7.4963,"Borgne d’Arolla River, Switzerland",Aerial,Both,Geomorphology,yes,comparison of classical photogrammetry and SfM and quantification of river and floodplain morphology,,,2.0,Aerial,Switzerland,no,Swisstopo (Swiss Federal Office of Topography),1965.0,1965.0,given,,,,1:21200,21.0,μm,6,,SfM+MVS,"ERDAS Imagine: Leica Photogrammetry Suite, Pix4D",,yes,no,no,,,,NO preliminary masking or downscaling (no fiducial marks for the SfM),"Two Workflow and comparison: 1) classical photogrammetric ERDAS LPS. 2) SfM-MVS: enter calibrated focal length, automatic tie-point extraction, self-calibration for the optimization of the bundle adjustment, MVS, orthoimages and DEM.",,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",,,,,,,19,19,,,,,,,,"ALS-DEM (2m, ALTI3D)",ALS-DEM,area-based,,,,,,,,,,,,,3D (point cloud/DEM),,1.0,
XYRENZKG,Livia,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",2017,Bakker and Lane,Archival photogrammetric analysis of river-floodplain systems using Structure from Motion (SfM) methods: Archival Photogrammetric Analysis of River Systems using SfM Methods,Earth Surface Processes and Landforms,10.1002/esp.4085,46.0516,46.0016,7.483,7.4963,"Borgne d’Arolla River, Switzerland",Aerial,Both,Geomorphology,yes,comparison of classical photogrammetry and SfM and quantification of river and floodplain morphology,,,3.0,Aerial,Switzerland,no,Swisstopo (Swiss Federal Office of Topography),1977.0,1977.0,given,,,,1:19600,14.0,μm,8,,SfM+MVS,"ERDAS Imagine: Leica Photogrammetry Suite, Pix4D",,yes,no,no,,,,NO preliminary masking or downscaling (no fiducial marks for the SfM),"Two Workflow and comparison: 1) classical photogrammetric ERDAS LPS. 2) SfM-MVS: enter calibrated focal length, automatic tie-point extraction, self-calibration for the optimization of the bundle adjustment, MVS, orthoimages and DEM.",,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",,,,,,,19,19,,,,,,,,"ALS-DEM (2m, ALTI3D)",ALS-DEM,area-based,,,,,,,,,,,,,3D (point cloud/DEM),,1.0,
XYRENZKG,Livia,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",2017,Bakker and Lane,Archival photogrammetric analysis of river-floodplain systems using Structure from Motion (SfM) methods: Archival Photogrammetric Analysis of River Systems using SfM Methods,Earth Surface Processes and Landforms,10.1002/esp.4085,46.0516,46.0016,7.483,7.4963,"Borgne d’Arolla River, Switzerland",Aerial,Both,Geomorphology,yes,comparison of classical photogrammetry and SfM and quantification of river and floodplain morphology,,,4.0,Aerial,Switzerland,no,Swisstopo (Swiss Federal Office of Topography),1983.0,1983.0,given,,,,1:19600,14.0,μm,12,camera position data available after 1983,SfM+MVS,"ERDAS Imagine: Leica Photogrammetry Suite, Pix4D",,yes,no,no,,,,NO preliminary masking or downscaling (no fiducial marks for the SfM),"Two Workflow and comparison: 1) classical photogrammetric ERDAS LPS. 2) SfM-MVS: enter calibrated focal length, automatic tie-point extraction, self-calibration for the optimization of the bundle adjustment, MVS, orthoimages and DEM.",,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",,,,,,,23,23,,,,,,,,"ALS-DEM (2m, ALTI3D)",ALS-DEM,area-based,,,,,,,,,,,,,3D (point cloud/DEM),,1.0,
XYRENZKG,Livia,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",2017,Bakker and Lane,Archival photogrammetric analysis of river-floodplain systems using Structure from Motion (SfM) methods: Archival Photogrammetric Analysis of River Systems using SfM Methods,Earth Surface Processes and Landforms,10.1002/esp.4085,46.0516,46.0016,7.483,7.4963,"Borgne d’Arolla River, Switzerland",Aerial,Both,Geomorphology,yes,comparison of classical photogrammetry and SfM and quantification of river and floodplain morphology,,,5.0,Aerial,Switzerland,no,Swisstopo (Swiss Federal Office of Topography),1988.0,1988.0,given,,,,1:20900,14.0,μm,9,,SfM+MVS,"ERDAS Imagine: Leica Photogrammetry Suite, Pix4D",,yes,no,no,,,,NO preliminary masking or downscaling (no fiducial marks for the SfM),"Two Workflow and comparison: 1) classical photogrammetric ERDAS LPS. 2) SfM-MVS: enter calibrated focal length, automatic tie-point extraction, self-calibration for the optimization of the bundle adjustment, MVS, orthoimages and DEM.",,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",,,,,,,22,22,,,,,,,,"ALS-DEM (2m, ALTI3D)",ALS-DEM,area-based,,,,,,,,,,,,,3D (point cloud/DEM),,1.0,
XYRENZKG,Livia,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",2017,Bakker and Lane,Archival photogrammetric analysis of river-floodplain systems using Structure from Motion (SfM) methods: Archival Photogrammetric Analysis of River Systems using SfM Methods,Earth Surface Processes and Landforms,10.1002/esp.4085,46.0516,46.0016,7.483,7.4963,"Borgne d’Arolla River, Switzerland",Aerial,Both,Geomorphology,yes,comparison of classical photogrammetry and SfM and quantification of river and floodplain morphology,,,6.0,Aerial,Switzerland,no,Swisstopo (Swiss Federal Office of Topography),1995.0,1995.0,given,,,,1:26800,14.0,μm,8,,SfM+MVS,"ERDAS Imagine: Leica Photogrammetry Suite, Pix4D",,yes,no,no,,,,NO preliminary masking or downscaling (no fiducial marks for the SfM),"Two Workflow and comparison: 1) classical photogrammetric ERDAS LPS. 2) SfM-MVS: enter calibrated focal length, automatic tie-point extraction, self-calibration for the optimization of the bundle adjustment, MVS, orthoimages and DEM.",,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",,,,,,,25,25,,,,,,,,"ALS-DEM (2m, ALTI3D)",ALS-DEM,area-based,,,,,,,,,,,,,3D (point cloud/DEM),,1.0,
XYRENZKG,Livia,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",2017,Bakker and Lane,Archival photogrammetric analysis of river-floodplain systems using Structure from Motion (SfM) methods: Archival Photogrammetric Analysis of River Systems using SfM Methods,Earth Surface Processes and Landforms,10.1002/esp.4085,46.0516,46.0016,7.483,7.4963,"Borgne d’Arolla River, Switzerland",Aerial,Both,Geomorphology,yes,comparison of classical photogrammetry and SfM and quantification of river and floodplain morphology,,,7.0,Aerial,Switzerland,no,Swisstopo (Swiss Federal Office of Topography),1999.0,1999.0,given,,,,1:27000,14.0,μm,6,,SfM+MVS,"ERDAS Imagine: Leica Photogrammetry Suite, Pix4D",,yes,no,no,,,,NO preliminary masking or downscaling (no fiducial marks for the SfM),"Two Workflow and comparison: 1) classical photogrammetric ERDAS LPS. 2) SfM-MVS: enter calibrated focal length, automatic tie-point extraction, self-calibration for the optimization of the bundle adjustment, MVS, orthoimages and DEM.",,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",,,,,,,20,20,,,,,,,,"ALS-DEM (2m, ALTI3D)",ALS-DEM,area-based,,,,,,,,,,,,,3D (point cloud/DEM),,1.0,
XYRENZKG,Livia,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",2017,Bakker and Lane,Archival photogrammetric analysis of river-floodplain systems using Structure from Motion (SfM) methods: Archival Photogrammetric Analysis of River Systems using SfM Methods,Earth Surface Processes and Landforms,10.1002/esp.4085,46.0516,46.0016,7.483,7.4963,"Borgne d’Arolla River, Switzerland",Aerial,Both,Geomorphology,yes,comparison of classical photogrammetry and SfM and quantification of river and floodplain morphology,,,8.0,Aerial,Switzerland,no,Swisstopo (Swiss Federal Office of Topography),2005.0,2005.0,given,,,,1:24700,14.0,μm,3,,SfM+MVS,"ERDAS Imagine: Leica Photogrammetry Suite, Pix4D",,yes,no,no,,,,NO preliminary masking or downscaling (no fiducial marks for the SfM),"Two Workflow and comparison: 1) classical photogrammetric ERDAS LPS. 2) SfM-MVS: enter calibrated focal length, automatic tie-point extraction, self-calibration for the optimization of the bundle adjustment, MVS, orthoimages and DEM.",,"Bakker and Lane 2017, Earth Surface Processes and Landforms (XYRENZKG)",,,,,,,21,21,,,,,,,,"ALS-DEM (2m, ALTI3D)",ALS-DEM,area-based,,,,,,,,,,,,,3D (point cloud/DEM),,1.0,
Y6PB22JH,,"Suzuki et al. 2021, Seismological Research Letters (Y6PB22JH)",2021,Suzuki et al.,Discovery of Ulaanbaatar Fault: A New Earthquake Threat to the Capital of Mongolia,Seismological Research Letters,10.1785/0220200109,,,,,,Satellite,Application,Geomorphology,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YP7JDRT2,,"Brannstrom et al. 2008, Land Use Policy (YP7JDRT2)",2008,Brannstrom et al.,"Land change in the Brazilian Savanna (Cerrado), 1986–2002: Comparative analysis and implications for land-use policy",Land Use Policy,10.1016/j.landusepol.2007.11.008,,,,,,Satellite,Application,Landuse/Landcover,no,Landsat landcover change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YP849RWM,,"Pressel 2013, 54th AIAA/ASME/ASCE/AHS/ASC Structures, Structural Dynamics, and Materials Conference (YP849RWM)",2013,Pressel,Structural Design and History of the Hexagon Reconnaissance Camera,"54th AIAA/ASME/ASCE/AHS/ASC Structures, Structural Dynamics, and Materials Conference",10.2514/6.2013-1573,,,,,,Satellite,Application,History of Science,no,history and design of KH-9 satellite from someone who helped designed it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPQ6SAEH,,"Pillmore 1989, Photogrammetric Engineering & Remote Sensing (YPQ6SAEH)",1989,Pillmore,Geologic Photogrammetry in the U. S. Geological Survey,Photogrammetric Engineering & Remote Sensing,,,,,,,Aerial,Processing,Methodology,no,"stereoscopic model, photogrammetry in geologic mapping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPW49IBU,,"Bateman 2020, International Journal of Intelligence and CounterIntelligence (YPW49IBU)",2020,Bateman,Technological Wonder and Strategic Vulnerability: Satellite Reconnaissance and American National Security during the Cold War,International Journal of Intelligence and CounterIntelligence,10.1080/08850607.2019.1703926,,,,,,Satellite,Application,History of Science,no,history of US spy satellite program - could be useful for some details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YW232UWW,Amaury,"Falaschi et al. 2019, Frontiers in Earth Science (YW232UWW)",2019,Falaschi et al.,"Six Decades (1958–2018) of Geodetic Glacier Mass Balance in Monte San Lorenzo, Patagonian Andes",Frontiers in Earth Science,10.3389/feart.2019.00326,-47.7,-47.5,-72.5,-72.3,"Monte San Lorenzo, Patagonia",Aerial,Application,Glaciology,yes,"Glacier Mass Balance in Monte San Lorenzo, Patagonian Andes",,,1.0,Aerial,Argentina,unclear,Instituto Geográfico Nacional of Argentina,1958.0,1958.0,not specified,,,,1:35000,10.0,μm,34,,Photogrammetric,Photomod,4.1,yes,yes,no,,,,,"Interior and exterior orientation obtained automatically with Photomod, but stereo matching is made manually with stereoglasses.",,"Falaschi et al. 2019, Frontiers in Earth Science (YW232UWW)",,,,,,,21,21,,,,,,,,StereoDEM (Pleaides StereoScene),StereoDEM,area-based,,,,6,6,6.0,,"Coregistration (horizontally, following Berthier 2007)",,,,,3D (point cloud/DEM),,20.0,"Ortho: computed, but resolution not mentioned"
YW232UWW,Amaury,"Falaschi et al. 2019, Frontiers in Earth Science (YW232UWW)",2019,Falaschi et al.,"Six Decades (1958–2018) of Geodetic Glacier Mass Balance in Monte San Lorenzo, Patagonian Andes",Frontiers in Earth Science,10.3389/feart.2019.00326,-47.7,-47.5,-72.5,-72.3,"Monte San Lorenzo, Patagonia",Aerial,Application,Glaciology,yes,"Glacier Mass Balance in Monte San Lorenzo, Patagonian Andes",,,2.0,Aerial,Argentina,unclear,Instituto Geográfico Nacional of Argentina,1981.0,1981.0,not specified,,,,1:70000,10.0,μm,6,,Photogrammetric,Photomod,4.1,yes,yes,no,,,,,"Interior and exterior orientation obtained automatically with Photomod, but stereo matching is made manually with stereoglasses.",,"Falaschi et al. 2019, Frontiers in Earth Science (YW232UWW)",,,,,,,21,21,,,,,,,,StereoDEM (Pleaides StereoScene),StereoDEM,area-based,,,,6,6,6.0,,"Coregistration (horizontally, following Berthier 2007)",,,,,3D (point cloud/DEM),,20.0,"Ortho: computed, but resolution not mentioned"
